timestamp,voltage,current,temperature,humidity,transistor1_state,transistor2_state
2024-10-10 11:22:37,5.12,21.4,26.5,12,0,0
2024-10-10 11:22:38,5.12,21.3,26.5,12,0,0
2024-10-10 11:22:41,5.12,21.3,26.5,12,0,0
2024-10-10 11:22:42,5.12,21.5,26.5,12,0,0
2024-10-10 11:22:43,5.12,21.5,26.3,12,0,0
2024-10-10 11:22:46,5.12,21.3,26.3,11,0,0
2024-10-10 11:22:47,5.12,21.4,26.3,11,0,0
2024-10-10 11:22:50,5.12,21.3,26.3,11,0,0
2024-10-10 11:22:52,5.12,21.7,26.3,11,0,0
2024-10-10 11:22:53,5.12,21.4,26.3,11,0,0
2024-10-10 11:22:56,5.12,21.4,26.2,11,0,0
2024-10-10 11:22:59,5.12,21.1,26.2,11,0,0
2024-10-10 11:23:00,5.12,21.3,26.2,11,0,0
2024-10-10 11:23:02,5.12,21,26.5,11,0,0
2024-10-10 11:23:05,5.12,21.3,26.3,11,0,0
2024-10-10 11:23:06,5.12,21.4,26.3,11,0,0
2024-10-10 11:23:07,5.12,20.9,26.2,11,0,0
2024-10-10 11:23:09,5.12,20.8,26.2,11,0,0
2024-10-10 11:23:11,5.12,20.9,26.2,11,0,0
2024-10-10 11:23:13,5.12,21.1,26.2,11,0,0
2024-10-10 11:23:14,5.12,20.5,26.2,11,0,0
2024-10-10 11:23:17,5.12,20.8,26.1,11,0,0
2024-10-10 11:23:19,5.12,20.5,26.1,11,0,0
2024-10-10 11:23:22,5.12,20.8,26,11,0,0
2024-10-10 11:23:24,5.12,20.7,26,11,0,0
2024-10-10 11:23:27,5.12,20.4,25.9,11,0,0
2024-10-10 11:23:29,5.12,20.2,26,11,0,0
2024-10-10 11:23:32,5.12,20.4,26,11,0,0
2024-10-10 11:23:34,5.12,20.2,26,11,0,0
2024-10-10 11:23:37,5.12,20.6,25.9,11,0,0
2024-10-10 11:23:39,5.12,20.4,25.9,11,0,0
2024-10-10 11:23:40,5.12,20.2,25.9,11,0,0
2024-10-10 11:23:43,5.12,20.3,25.9,11,0,0
2024-10-10 11:23:45,5.12,20.1,25.9,11,0,0
2024-10-10 11:23:48,5.12,20.5,25.8,11,0,0
2024-10-10 11:23:49,5.12,20.4,25.8,11,0,0
2024-10-10 11:23:51,5.12,20.8,25.8,10,0,0
2024-10-10 11:23:54,5.12,20.5,25.8,11,0,0
2024-10-10 11:23:56,5.12,20.4,25.8,11,0,0
2024-10-10 11:23:59,5.12,20.3,25.8,11,0,0
2024-10-10 11:24:02,5.12,20.3,25.9,11,0,0
2024-10-10 11:24:04,5.12,20.1,25.8,11,0,0
2024-10-10 11:24:06,5.12,20.3,25.8,11,0,0
2024-10-10 11:24:07,5.12,20.1,25.8,10,0,0
2024-10-10 11:24:09,5.12,20,25.7,12,0,0
2024-10-10 11:24:12,5.12,20,25.8,35,0,0
2024-10-10 11:24:15,5.12,20.2,25.7,49,0,0
2024-10-10 11:24:17,5.12,20.3,25.8,56,0,0
2024-10-10 11:24:18,5.12,20.2,25.8,56,0,0
2024-10-10 11:24:21,5.12,20.5,26,60,0,0
2024-10-10 11:24:22,5.12,20.2,26,60,0,0
2024-10-10 11:24:25,5.12,20.1,25.8,62,0,0
2024-10-10 11:24:26,5.12,20.1,25.8,62,0,0
2024-10-10 11:24:28,5.12,20.2,25.8,61,0,0
2024-10-10 11:24:29,5.12,19.9,25.8,61,0,0
2024-10-10 11:24:31,5.12,19.9,25.8,61,0,0
2024-10-10 11:24:32,5.12,20.1,25.8,61,0,0
2024-10-10 11:24:34,5.12,19.8,25.9,60,0,0
2024-10-10 11:24:37,5.12,20.2,25.8,61,0,0
2024-10-10 11:24:40,5.12,20.2,25.9,61,0,0
2024-10-10 11:24:42,5.12,20.1,25.9,60,0,0
2024-10-10 11:24:44,5.12,29.7,25.9,60,0,0
2024-10-10 11:24:45,5.11,29.5,25.6,56,0,0
2024-10-10 11:24:47,5.11,29.1,25.8,51,0,0
2024-10-10 11:24:50,5.12,29,25.9,46,0,0
2024-10-10 11:24:51,5.11,28.9,25.9,46,0,0
2024-10-10 11:24:54,5.11,28.9,26.1,39,0,0
2024-10-10 11:24:56,5.12,28.7,25.8,31,0,0
2024-10-10 11:24:59,5.12,28.7,25.8,28,0,0
2024-10-10 11:25:00,5.12,28.5,25.8,28,0,0
2024-10-10 11:25:02,5.12,28.8,25.9,26,0,0
2024-10-10 11:25:05,5.11,28.7,25.7,22,0,0
2024-10-10 11:25:06,5.12,29.2,25.7,22,0,0
2024-10-10 11:25:08,5.12,28.5,25.8,20,0,0
2024-10-10 11:25:11,5.11,29,25.8,19,0,0
2024-10-10 11:25:13,5.11,28.8,25.8,18,0,0
2024-10-10 11:25:16,5.11,29,25.8,17,0,0
2024-10-10 11:25:17,5.12,28.7,25.8,17,0,0
2024-10-10 11:25:20,5.12,28.8,25.7,17,0,0
2024-10-10 11:25:21,5.12,28.7,25.7,17,0,0
2024-10-10 11:25:23,5.11,28.4,25.6,16,0,0
2024-10-10 11:25:26,5.11,28.4,25.6,16,0,0
2024-10-10 11:25:27,5.11,28.4,25.6,16,0,0
2024-10-10 11:25:29,5.12,28.6,25.8,15,0,0
2024-10-10 11:25:32,5.11,28.4,25.6,15,0,0
2024-10-10 11:25:35,5.12,28.7,25.6,14,0,0
2024-10-10 11:25:36,5.11,28.8,25.6,14,0,0
2024-10-10 11:25:38,5.11,28.5,25.7,14,0,0
2024-10-10 11:25:41,5.11,28.7,25.5,14,0,0
2024-10-10 11:25:43,5.11,28.5,25.5,14,0,0
2024-10-10 11:25:46,5.12,28.3,25.5,14,0,0
2024-10-10 11:25:47,5.12,28.5,25.5,14,0,0
2024-10-10 11:25:50,5.11,28.3,25.5,14,0,0
2024-10-10 11:25:52,5.12,28.3,25.5,13,0,0
2024-10-10 11:25:53,5.12,28.8,25.5,13,0,0
2024-10-10 11:25:56,5.12,28.6,25.6,13,0,0
2024-10-10 11:25:58,5.12,28.4,25.5,13,0,0
2024-10-10 11:26:01,5.12,28.7,25.5,13,0,0
2024-10-10 11:26:04,5.12,28.5,25.4,13,0,0
2024-10-10 11:26:05,5.12,28.3,25.4,13,0,0
2024-10-10 11:26:07,5.12,28.2,25.4,12,0,0
2024-10-10 11:26:08,5.12,28.2,25.4,12,0,0
2024-10-10 11:26:11,5.11,28.4,25.4,12,0,0
2024-10-10 11:26:14,5.11,28.7,25.4,12,0,0
2024-10-10 11:26:16,5.11,28.1,25.4,12,0,0
2024-10-10 11:26:17,5.11,28.7,25.4,12,0,0
2024-10-10 11:26:20,5.12,28.2,25.3,12,0,0
2024-10-10 11:26:22,5.11,28.3,25.3,12,0,0
2024-10-10 11:26:25,5.11,28.3,25.3,12,0,0
2024-10-10 11:26:27,5.12,28.4,25.3,12,0,0
2024-10-10 11:26:30,5.1,45.5,25.2,12,0,1
2024-10-10 11:26:33,5.12,28.3,25.3,11,0,0
2024-10-10 11:26:35,5.12,28.3,25.1,12,0,0
2024-10-10 11:26:36,5.12,28.6,25.1,12,0,0
2024-10-10 11:26:39,5.12,28.1,25.1,12,0,0
2024-10-10 11:26:42,5.11,28.4,25.1,12,0,0
2024-10-10 11:26:43,5.12,28.8,25.1,12,0,0
2024-10-10 11:26:45,5.11,28.6,25.3,12,0,0
2024-10-10 11:26:47,5.12,28.2,25.3,12,0,0
2024-10-10 11:26:49,5.12,28.6,25.1,12,0,0
2024-10-10 11:26:51,5.12,28.3,25.1,12,0,0
2024-10-10 11:26:54,5.12,28,25,12,0,0
2024-10-10 11:26:57,5.12,28.1,25,11,0,0
2024-10-10 11:26:58,5.11,28.2,25,11,0,0
2024-10-10 11:27:00,5.12,28.2,25.1,12,0,0
2024-10-10 11:27:01,5.11,28.2,25.1,12,0,0
2024-10-10 11:27:04,5.11,28.2,25,11,0,0
2024-10-10 11:27:05,5.12,28.3,25,11,0,0
2024-10-10 11:27:08,5.11,28,25,11,0,0
2024-10-10 11:27:09,5.12,28.2,25,11,0,0
2024-10-10 11:27:11,5.11,28.3,25,11,0,0
2024-10-10 11:27:13,5.12,28.3,25,11,0,0
2024-10-10 11:27:15,5.12,28.1,24.9,11,0,0
2024-10-10 11:27:18,5.12,27.9,25,11,0,0
2024-10-10 11:27:20,5.12,27.8,24.7,11,0,0
2024-10-10 11:27:21,5.12,27.9,24.7,11,0,0
2024-10-10 11:27:24,5.12,28.1,24.9,11,0,0
2024-10-10 11:27:25,5.12,27.9,24.9,11,0,0
2024-10-10 11:27:27,5.11,28.2,24.9,11,0,0
2024-10-10 11:27:30,5.12,27.8,24.9,11,0,0
2024-10-10 11:27:32,5.11,27.7,24.9,11,0,0
2024-10-10 11:27:35,5.12,27.8,24.9,11,0,0
2024-10-10 11:27:36,5.11,28.1,24.9,11,0,0
2024-10-10 11:27:39,5.12,27.9,24.5,11,0,0
2024-10-10 11:27:42,5.12,27.7,24.9,11,0,0
2024-10-10 11:27:44,5.12,27.7,24.9,11,0,0
2024-10-10 11:27:47,5.12,27.7,24.8,11,0,0
2024-10-10 11:27:48,5.12,28,24.8,11,0,0
2024-10-10 11:27:51,5.12,8.5,25,11,0,0
2024-10-10 11:27:53,5.12,10,24.8,11,0,0
2024-10-10 11:27:56,5.12,9.9,24.9,11,0,0
2024-10-10 11:27:57,5.12,11.2,24.9,11,0,0
2024-10-10 11:27:59,5.12,28.6,24.8,11,0,0
2024-10-10 11:28:00,5.12,28.1,24.8,11,0,0
2024-10-10 11:28:03,5.12,28.9,24.9,12,0,0
2024-10-10 11:28:06,5.12,29.4,25,12,0,0
2024-10-10 11:28:07,5.12,26.9,25,12,0,0
2024-10-10 11:28:09,5.12,26.4,25.3,12,0,0
2024-10-10 11:28:10,5.12,25.4,25.3,12,0,0
2024-10-10 11:28:12,5.12,25.3,25.5,11,0,0
2024-10-10 11:28:14,5.12,24.9,25.8,11,0,0
2024-10-10 11:28:15,5.12,24.1,25.8,11,0,0
2024-10-10 11:28:18,5.12,15.2,25.9,11,0,0
2024-10-10 11:28:21,5.12,19.6,26.2,11,0,0
2024-10-10 11:28:23,5.12,19.8,26.5,11,0,0
2024-10-10 11:28:24,5.12,19.2,26.5,11,0,0
2024-10-10 11:28:26,5.12,20.2,26.6,11,0,0
2024-10-10 11:28:28,5.12,15.7,26.8,11,0,0
2024-10-10 11:28:30,5.12,15.4,27,12,0,0
2024-10-10 11:28:32,5.12,16.3,27,12,0,0
2024-10-10 11:28:33,5.12,15.6,27.1,12,0,0
2024-10-10 11:28:35,5.12,36,27.3,12,0,1
2024-10-10 11:28:38,5.12,40.5,27.4,12,0,1
2024-10-10 11:28:40,5.12,41.9,27.6,12,0,1
2024-10-10 11:28:43,5.12,31,27.6,14,0,1
2024-10-10 11:28:46,5.12,32.9,27.7,15,0,1
2024-10-10 11:28:48,5.12,32.9,27.6,14,0,1
2024-10-10 11:28:49,5.12,32.1,27.6,14,0,1
2024-10-10 11:28:52,5.12,31.1,27.9,14,0,1
2024-10-10 11:28:55,5.12,30.8,28,13,0,1
2024-10-10 11:28:56,5.12,30.9,28,13,0,1
2024-10-10 11:28:57,5.12,31.5,28.2,14,0,1
2024-10-10 11:28:59,5.12,30,28.3,13,0,1
2024-10-10 11:29:02,5.12,30.3,28.3,13,0,1
2024-10-10 11:29:03,5.12,29.9,28.3,13,0,0
2024-10-10 11:29:06,5.12,29.5,28.5,13,0,0
2024-10-10 11:29:08,5.12,29.7,28.5,14,0,0
2024-10-10 11:29:11,5.12,29.6,28.8,14,0,0
2024-10-10 11:29:14,5.12,29.8,29,13,0,0
2024-10-10 11:29:15,5.12,29.3,29,13,0,0
2024-10-10 11:29:17,5.12,29.2,28.8,13,0,0
2024-10-10 11:29:20,5.12,29.5,28.9,13,0,0
2024-10-10 11:29:21,5.12,29.4,28.9,13,0,0
2024-10-10 11:29:24,5.12,29.5,28.5,13,0,0
2024-10-10 11:29:26,5.12,29.5,29.1,14,0,0
2024-10-10 11:29:29,5.12,29.4,29,13,0,0
2024-10-10 11:29:31,5.12,29.2,29,13,0,0
2024-10-10 11:29:34,5.12,29.3,29.1,13,0,0
2024-10-10 11:29:37,5.12,29.2,28.9,13,0,0
2024-10-10 11:29:39,5.12,30.4,29.3,13,0,1
2024-10-10 11:29:42,5.12,29.5,29.5,13,0,0
2024-10-10 11:29:44,5.12,31.4,29.3,13,0,1
2024-10-10 11:29:47,5.12,30.1,29.4,14,0,1
2024-10-10 11:29:50,5.12,31.4,29.5,13,0,1
2024-10-10 11:29:52,5.12,30.4,29.5,13,0,1
2024-10-10 11:29:53,5.12,31.4,29.5,13,0,1
2024-10-10 11:29:56,5.12,31.5,29.6,13,0,1
2024-10-10 11:29:59,5.12,31.3,29.6,12,0,1
2024-10-10 11:30:01,5.12,30.8,29.6,12,0,1
2024-10-10 11:30:04,5.12,30.7,29.8,12,0,1
2024-10-10 11:30:05,5.12,31,29.8,12,0,1
2024-10-10 11:30:06,5.12,31,29.9,12,0,1
2024-10-10 11:30:08,5.12,30.6,30,12,1,1
2024-10-10 11:30:11,5.12,30.8,29.9,12,0,1
2024-10-10 11:30:13,5.12,30.8,30,12,1,1
2024-10-10 11:30:15,5.12,30.8,30,12,1,1
2024-10-10 11:30:17,5.12,36.8,30.1,12,1,1
2024-10-10 11:30:18,5.12,34.5,30.1,12,1,1
2024-10-10 11:30:21,5.12,36.2,30.1,12,1,1
2024-10-10 11:30:23,5.12,33.1,30.3,12,1,1
2024-10-10 11:30:26,5.12,32.5,30.3,12,1,1
2024-10-10 11:30:27,5.12,32.1,30.3,12,1,1
2024-10-10 11:30:30,5.12,51.1,30.7,12,1,1
2024-10-10 11:30:31,5.12,31.8,30.7,12,1,1
2024-10-10 11:30:33,5.12,30.7,30.4,13,1,1
2024-10-10 11:30:35,5.12,30.2,30.4,13,1,1
2024-10-10 11:30:37,5.12,30.3,30.4,13,1,1
2024-10-10 11:30:39,5.12,30.7,30.3,12,1,1
2024-10-10 11:30:42,5.12,28.3,30.5,12,1,0
2024-10-10 11:30:43,5.12,27.5,30.5,12,1,0
2024-10-10 11:30:46,5.12,27.3,30.5,12,1,0
2024-10-10 11:30:48,5.12,27.4,30.5,12,1,0
2024-10-10 11:30:49,5.12,26.9,30.5,12,1,0
2024-10-10 11:30:51,5.12,27.5,30.8,13,1,0
2024-10-10 11:30:53,5.12,27.7,30.8,13,1,0
2024-10-10 11:30:54,5.12,27.6,30.8,13,1,0
2024-10-10 11:30:56,5.12,27.3,30.7,13,1,0
2024-10-10 11:30:57,5.12,44.2,30.7,13,1,1
2024-10-10 11:30:59,5.12,27.4,30.7,12,1,0
2024-10-10 11:31:01,5.12,27.4,30.7,12,1,0
2024-10-10 11:31:03,5.12,27.8,30.8,12,1,0
2024-10-10 11:31:05,5.12,28.1,30.7,12,1,0
2024-10-10 11:31:08,5.12,28,30.8,12,1,0
2024-10-10 11:31:10,5.12,27.6,30.9,12,1,0
2024-10-10 11:31:13,5.12,27.3,30.8,12,1,0
2024-10-10 11:31:16,5.12,26.3,31,12,1,0
2024-10-10 11:31:18,5.12,26.4,30.8,12,1,0
2024-10-10 11:31:21,5.12,26.5,31,11,1,0
2024-10-10 11:31:23,5.12,26.7,30.9,11,1,0
2024-10-10 11:31:26,5.12,26.9,30.9,11,1,0
2024-10-10 11:31:28,5.12,27.2,30.9,11,1,0
2024-10-10 11:31:31,5.12,27.1,31,11,1,0
2024-10-10 11:31:32,5.12,26.6,31,11,1,0
2024-10-10 11:31:33,5.12,26.9,30.8,11,1,0
2024-10-10 11:31:36,5.12,38.7,31,11,1,1
2024-10-10 11:31:37,5.12,38.8,31,11,1,1
2024-10-10 11:31:39,5.12,39.3,31,11,1,1
2024-10-10 11:31:42,5.12,40.5,30.9,11,1,1
2024-10-10 11:31:44,5.12,40.8,31,11,1,1
2024-10-10 11:31:47,5.12,42.1,30.8,12,1,1
2024-10-10 11:31:50,5.12,42.3,30.8,12,1,1
2024-10-10 11:31:51,5.12,42.7,30.8,12,1,1
2024-10-10 11:31:53,5.12,43.3,30.7,12,1,1
2024-10-10 11:31:56,5.12,43.1,30.5,11,1,1
2024-10-10 11:31:57,5.12,42.8,30.5,11,1,1
2024-10-10 11:32:00,5.12,42.7,30.4,11,1,1
2024-10-10 11:32:02,5.12,43,30.2,11,1,1
2024-10-10 11:32:05,5.12,42.4,30,11,1,1
2024-10-10 11:32:08,5.12,43.1,29.7,11,0,1
2024-10-10 11:32:10,5.12,42.9,29.9,11,0,1
2024-10-10 11:32:11,5.12,43,29.9,11,0,1
2024-10-10 11:32:13,5.12,42.6,29.7,10,0,1
2024-10-10 11:32:15,5.12,42.9,29.6,10,0,1
2024-10-10 11:32:16,5.12,43.3,29.6,10,0,1
2024-10-10 11:32:19,5.12,43,29.6,10,0,1
2024-10-10 11:32:22,5.12,43.2,29.3,10,0,1
2024-10-10 11:32:23,5.12,42.7,29.3,10,0,1
2024-10-10 11:32:25,5.12,43.2,29.4,10,0,1
2024-10-10 11:32:28,5.12,42.8,29.3,11,0,1
2024-10-10 11:32:30,5.12,42.1,29.1,11,0,1
2024-10-10 11:32:31,5.12,42.7,29.1,11,0,1
2024-10-10 11:32:32,5.12,42.3,29,11,0,1
2024-10-10 11:32:35,5.12,42.1,28.9,11,0,1
2024-10-10 11:32:37,5.12,42.6,29,12,0,1
2024-10-10 11:32:38,5.12,42.4,29,12,0,1
2024-10-10 11:32:41,5.12,42.1,28.9,12,0,1
2024-10-10 11:32:44,5.12,42.4,28.7,11,0,1
2024-10-10 11:32:46,5.12,42.4,28.5,12,0,1
2024-10-10 11:32:49,5.12,42,28.6,12,0,1
2024-10-10 11:32:50,5.12,42.1,28.6,12,0,1
2024-10-10 11:32:53,5.12,41.9,28.5,12,0,1
2024-10-10 11:32:55,5.12,41.6,28.4,11,0,1
2024-10-10 11:32:56,5.12,41.6,28.4,11,0,1
2024-10-10 11:32:58,5.12,42.1,28.3,11,0,1
2024-10-10 11:33:00,5.12,41.6,28.3,11,0,1
2024-10-10 11:33:02,5.12,41.6,28.2,11,0,1
2024-10-10 11:33:05,5.12,41.8,28.1,11,0,1
2024-10-10 11:33:06,5.12,41.5,28.1,11,0,1
2024-10-10 11:33:09,5.12,42.2,28,11,0,1
2024-10-10 11:33:11,5.12,41.4,27.9,11,0,1
2024-10-10 11:33:14,5.12,41.4,27.9,11,0,1
2024-10-10 11:33:15,5.12,41.6,27.9,11,0,1
2024-10-10 11:33:18,5.12,41.2,28.1,11,0,1
2024-10-10 11:33:19,5.12,41.5,28.1,11,0,1
2024-10-10 11:33:22,5.12,41.3,27.8,11,0,1
2024-10-10 11:33:24,5.12,41.2,27.8,11,0,1
2024-10-10 11:33:25,5.12,41.6,27.8,11,0,1
2024-10-10 11:33:27,5.12,41.6,27.6,12,0,1
2024-10-10 11:33:30,5.12,41,27.6,12,0,1
2024-10-10 11:33:32,5.12,41.1,27.5,12,0,1
2024-10-10 11:33:35,5.12,41.2,27.4,11,0,1
2024-10-10 11:33:38,5.12,41.4,27.5,11,0,1
2024-10-10 11:33:39,5.12,41.4,27.5,11,0,1
2024-10-10 11:33:41,5.12,40.6,27,11,0,1
2024-10-10 11:33:44,5.12,40.9,27.2,11,0,1
2024-10-10 11:33:47,5.12,40.7,27.3,11,0,1
2024-10-10 11:33:48,5.12,40.6,27.3,11,0,1
2024-10-10 11:33:50,5.12,40.7,27.2,11,0,1
2024-10-10 11:33:53,5.12,40.4,27.3,11,0,1
2024-10-10 11:33:54,5.12,40.7,27.3,11,0,1
2024-10-10 11:33:57,5.12,40.4,27.1,11,0,1
2024-10-10 11:33:58,5.12,40.2,27.1,11,0,1
2024-10-10 11:34:00,5.12,40.5,27,14,0,1
2024-10-10 11:34:03,5.12,40.5,27,15,0,1
2024-10-10 11:34:04,5.12,40.5,27,15,0,1
2024-10-10 11:34:07,5.12,40.6,26.7,14,0,1
2024-10-10 11:34:09,5.12,38,26.9,12,0,1
2024-10-10 11:34:11,5.12,36.4,26.9,12,0,1
2024-10-10 11:34:13,5.12,35.7,26.9,15,0,1
2024-10-10 11:34:14,5.12,36,26.9,15,0,1
2024-10-10 11:34:15,5.11,36.1,26.9,59,0,1
2024-10-10 11:34:17,5.11,35.8,26.9,59,0,1
2024-10-10 11:34:19,5.12,35.4,26.9,66,0,1
2024-10-10 11:34:20,5.12,35.6,26.9,66,0,1
2024-10-10 11:34:23,5.12,35.5,27,71,0,1
2024-10-10 11:34:25,5.12,35,27,73,0,1
2024-10-10 11:34:28,5.12,34.8,27,74,0,1
2024-10-10 11:34:29,5.12,60.1,27,74,0,1
2024-10-10 11:34:32,5.12,34.7,27,75,0,1
2024-10-10 11:34:35,5.12,34.9,27,75,0,1
2024-10-10 11:34:36,5.12,34.6,27,75,0,1
2024-10-10 11:34:38,5.12,34.8,27,76,0,1
2024-10-10 11:34:39,5.12,34.4,27,76,0,1
2024-10-10 11:34:42,5.12,34.5,27.1,76,0,1
2024-10-10 11:34:45,5.12,34.3,27.1,76,0,1
2024-10-10 11:34:47,5.12,34.6,27.2,76,0,1
2024-10-10 11:34:48,5.12,34.3,27.2,76,0,1
2024-10-10 11:34:51,5.12,34.2,27.2,76,0,1
2024-10-10 11:34:54,5.12,34.2,27.1,75,0,1
2024-10-10 11:34:55,5.12,34.3,27.1,75,0,1
2024-10-10 11:34:57,5.12,34.6,27.1,74,0,1
2024-10-10 11:35:00,5.12,34.3,27.1,73,0,1
2024-10-10 11:35:02,5.12,36.2,27.1,72,0,1
2024-10-10 11:35:03,5.12,32.5,27.1,72,0,1
2024-10-10 11:35:05,5.12,30.9,27.3,70,0,1
2024-10-10 11:35:07,5.12,30.9,27.2,68,0,1
2024-10-10 11:35:08,5.12,30.9,27.2,68,0,1
2024-10-10 11:35:11,5.12,30.2,27.3,65,0,1
2024-10-10 11:35:14,5.12,30.5,27.3,60,0,1
2024-10-10 11:35:16,5.12,30.9,27.3,61,0,1
2024-10-10 11:35:17,5.12,30.6,27.3,61,0,1
2024-10-10 11:35:20,5.12,30.3,27.1,58,0,1
2024-10-10 11:35:22,5.12,30.3,27.3,52,0,1
2024-10-10 11:35:25,5.12,30.4,27.3,47,0,1
2024-10-10 11:35:27,5.12,30.2,27.1,42,0,1
2024-10-10 11:35:29,5.12,30.3,27.1,42,0,1
2024-10-10 11:35:31,5.12,29.9,27.3,37,0,0
2024-10-10 11:35:33,5.12,30,27.1,31,0,1
2024-10-10 11:35:36,5.12,30.1,27.1,28,0,1
2024-10-10 11:35:37,5.12,29.9,27.1,28,0,0
2024-10-10 11:35:40,5.12,29.9,27.1,26,0,0
2024-10-10 11:35:41,5.12,30,27.1,26,0,1
2024-10-10 11:35:44,5.12,29.9,27.1,22,0,0
2024-10-10 11:35:46,5.12,30,27,21,0,1
2024-10-10 11:35:49,5.12,30.1,26.9,20,0,1
2024-10-10 11:35:50,5.12,29.6,26.9,20,0,0
2024-10-10 11:35:52,5.12,30.1,26.9,19,0,1
2024-10-10 11:35:55,5.12,30.2,27,18,0,1
2024-10-10 11:35:57,5.12,29.9,26.9,17,0,0
2024-10-10 11:36:00,5.12,29.8,26.9,17,0,0
2024-10-10 11:36:01,5.12,30.2,26.9,17,0,1
2024-10-10 11:36:03,5.12,29.9,27.1,16,0,0
2024-10-10 11:36:06,5.12,29.9,26.8,16,0,0
2024-10-10 11:36:07,5.12,29.7,26.8,16,0,0
2024-10-10 11:36:10,5.12,30.3,26.9,15,0,1
2024-10-10 11:36:12,5.12,30.1,26.8,15,0,1
2024-10-10 11:36:15,5.12,29.8,26.5,15,0,0
2024-10-10 11:36:18,5.12,29.8,26.9,14,0,0
2024-10-10 11:36:19,5.12,29.7,26.9,14,0,0
2024-10-10 11:36:21,5.12,30.1,26.6,13,0,1
2024-10-10 11:36:24,5.12,29.8,26.6,13,0,0
2024-10-10 11:36:25,5.12,29.8,26.6,13,0,0
2024-10-10 11:36:28,5.12,29.9,26.8,13,0,0
2024-10-10 11:36:30,5.12,30,26.5,13,0,1
2024-10-10 11:36:31,5.12,30.1,26.5,13,0,1
2024-10-10 11:36:34,5.12,29.6,26.7,13,0,0
2024-10-10 11:36:37,5.12,30.2,26.5,12,0,1
2024-10-10 11:36:39,5.12,29.4,26.3,12,0,0
2024-10-10 11:36:40,5.12,29.9,26.3,12,0,0
2024-10-10 11:36:42,5.12,29.8,26.4,12,0,0
2024-10-10 11:36:43,5.12,30,26.4,12,0,1
2024-10-10 11:36:44,5.12,29.8,26.4,12,0,0
2024-10-10 11:36:47,5.12,29.8,26.3,12,0,0
2024-10-10 11:36:49,5.12,29.6,26.4,12,0,0
2024-10-10 11:36:51,5.12,29.9,26.4,12,0,0
2024-10-10 11:36:52,5.12,29.8,26.3,11,0,0
2024-10-10 11:36:54,5.12,29.5,26.2,11,0,0
2024-10-10 11:36:57,5.12,29.9,26.2,11,0,0
2024-10-10 11:36:58,5.12,29.7,26.2,11,0,0
2024-10-10 11:37:01,5.12,29.7,26.2,11,0,0
2024-10-10 11:37:02,5.12,29.6,26.2,11,0,0
2024-10-10 11:37:04,5.12,29.9,26.2,11,0,0
2024-10-10 11:37:07,5.12,29.6,26.1,11,0,0
2024-10-10 11:37:10,5.12,29.6,26.2,11,0,0
2024-10-10 11:37:11,5.12,29.4,26.2,11,0,0
2024-10-10 11:37:12,5.12,30.1,26.3,11,0,1
2024-10-10 11:37:15,5.12,29.9,26,11,0,0
2024-10-10 11:37:16,5.12,29.5,26,11,0,0
2024-10-10 11:37:18,5.12,29.5,26,11,0,0
2024-10-10 11:37:19,5.12,29.6,26,11,0,0
2024-10-10 11:37:22,5.12,29.6,26,11,0,0
2024-10-10 11:37:25,5.12,29.4,25.9,11,0,0
2024-10-10 11:37:27,5.12,29.3,26,11,0,0
2024-10-10 11:37:28,5.12,29.5,26,11,0,0
2024-10-10 11:37:31,5.12,30,26.1,11,0,1
2024-10-10 11:37:32,5.12,29.6,26.1,11,0,0
2024-10-10 11:37:35,5.12,29.9,25.9,11,0,0
2024-10-10 11:37:37,5.12,29.7,25.8,11,0,0
2024-10-10 11:37:38,5.12,29.7,25.8,11,0,0
2024-10-10 11:37:41,5.12,29.8,25.9,11,0,0
2024-10-10 11:37:42,5.12,29.6,25.9,11,0,0
2024-10-10 11:37:43,5.12,29.5,25.9,11,0,0
2024-10-10 11:37:45,5.12,29.7,25.8,11,0,0
2024-10-10 11:37:48,5.12,30,25.8,11,0,1
2024-10-10 11:37:49,5.12,29.3,25.8,11,0,0
2024-10-10 11:37:52,5.12,29.7,25.8,11,0,0
2024-10-10 11:37:54,5.12,29.9,25.8,11,0,0
2024-10-10 11:37:57,5.12,29.6,25.8,11,0,0
2024-10-10 11:37:59,5.12,30,25.8,11,0,1
2024-10-10 11:38:02,5.12,29.9,25.7,11,0,0
2024-10-10 11:38:03,5.12,29.7,25.7,11,0,0
2024-10-10 11:38:05,5.12,29.6,25.8,11,0,0
2024-10-10 11:38:08,5.12,29.4,25.7,11,0,0
2024-10-10 11:38:09,5.12,29.9,25.7,11,0,0
2024-10-10 11:38:12,5.12,29.5,25.6,11,0,0
2024-10-10 11:38:13,5.12,29.5,25.6,11,0,0
2024-10-10 11:38:15,5.12,29.9,25.7,11,0,0
2024-10-10 11:38:18,5.12,29.5,25.6,10,0,0
2024-10-10 11:38:20,5.12,29.6,25.6,11,0,0
2024-10-10 11:38:23,5.12,29.5,25.8,11,0,0
2024-10-10 11:38:26,5.12,29.3,25.6,11,0,0
2024-10-10 11:38:28,5.12,29.4,25.6,11,0,0
2024-10-10 11:38:29,5.12,29.5,25.6,11,0,0
2024-10-10 11:38:32,5.12,29.2,26,11,0,0
2024-10-10 11:38:35,5.12,29.3,25.7,11,0,0
2024-10-10 11:38:37,5.12,29.7,25.6,11,0,0
